change_id,tags
114_change3,-Cohesion|-Coupling|-Complexity|-Size|-Inheritance|HighHunksCount|+Contributor|MajorContributor|MoveRefactoring|ExtractionRefactoring
114_change2,-Size|+Inheritance|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|+Contributor|MinorContributor
114_change1,+NumPullRequests|+WordsInDiscussion|LowCodeChurn|MinorContributor
115_change4,+Cohesion|+Coupling|+Size|LowChangeSet|HighHunksCount|MajorContributor
115_change3,-Cohesion|+Coupling|+Complexity|+Size|LowChangeSet|HighHunksCount|LowCodeChurn|MajorContributor
115_change2,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|+Contributor|MinorContributor
115_change1,+Cohesion|+Coupling|+Complexity|+Size|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor
116_change2,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
116_change1,LowCodeChurn|+Contributor|MinorContributor
118_change2,+Coupling|+Size|HighHunksCount|+Contributor|MajorContributor
118_change1,+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MajorContributor
119_change5,HighCodeChurn|MajorContributor
119_change4,+Cohesion|+Coupling|+Complexity|+Size|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor
119_change3,+Coupling|+Size|+Inheritance|+Contributor|MinorContributor
119_change2,-Inheritance|+Contributor|MinorContributor
119_change1,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
120_change3,+Cohesion|+Coupling|+Complexity|+Size|+NumPullRequests|HighCodeChurn|MajorContributor
120_change2,-Size|+Contributor|MajorContributor|ExtractionRefactoring
120_change1,+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
121_change2,+Contributor|MinorContributor
121_change1,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
122_change4,+Coupling|LowCodeChurn|+Contributor|MajorContributor
122_change3,-Cohesion|+Complexity|+Size|LowChangeSet|LowCodeChurn|+Contributor|MajorContributor|ExtractionRefactoring
122_change2,+Coupling|+Complexity|+Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|MajorContributor
122_change1,-Cohesion|+Coupling|+Complexity|+Size|+Contributor|MajorContributor|ExtractionRefactoring
125_change2,+Coupling|+Size|HighHunksCount|+Contributor|MajorContributor
125_change1,+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MajorContributor
126_change3,+Coupling|+Complexity|+Size|-Inheritance|+NumPullRequests|HighCodeChurn|MajorContributor
126_change2,-Coupling|-Complexity|-Size|HighHunksCount|+Contributor|MajorContributor
126_change1,+Coupling|+Inheritance|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
127_change3,-Size|HighCodeChurn|MajorContributor
127_change2,-Cohesion|+Coupling|+Complexity|+Size|+Inheritance|+Contributor|MajorContributor
127_change1,+Cohesion|-Coupling|-Complexity|-Size|-Inheritance|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|HighHunksCount|+Contributor|MinorContributor
128_change1,+Coupling|-Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|MajorContributor
129_change1,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
130_change6,+Coupling|-Size|LowChangeSet|LowCodeChurn|MajorContributor
130_change5,+Cohesion|+Coupling|+Complexity|+Size|+NumPullRequests|HighCodeChurn|MajorContributor
130_change4,-Cohesion|-Coupling|-Complexity|-Size|+Inheritance|HighHunksCount|+Contributor|MajorContributor|MoveRefactoring|ExtractionRefactoring
130_change3,HighCodeChurn|MajorContributor
130_change2,+Contributor|MajorContributor
130_change1,+NumPullRequests|+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
131_change5,+Cohesion|+Coupling|+Complexity|+Size|LowChangeSet|HighHunksCount|LowCodeChurn|+Contributor|MajorContributor
131_change4,+Coupling|+Size|LowCodeChurn|+Contributor|MinorContributor
131_change3,+Coupling|+Complexity|+Size|+NumPullRequests|+WordsInDiscussion|+WordsPerComment|HighHunksCount|MajorContributor
131_change2,+Coupling|+Complexity|+Size|+Contributor|MinorContributor
131_change1,-Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MajorContributor|ExtractionRefactoring
132_change4,+Coupling|+Size|HighHunksCount|+Contributor|MajorContributor
132_change3,+Size|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
132_change2,+WordsInDiscussion|+WordsPerComment|LowCodeChurn|+Contributor|MinorContributor
