items,antecedent,consequent,support_low,support_high,confidence_low,confidence_high,lift_low,lift_high
"+WordsPerComment, +NumPullRequests, +Size, +WordsInDiscussion","+WordsPerComment, +NumPullRequests, +WordsInDiscussion",+Size,0.017270920430402303,0.028550241008527995,0.6511627906976745,0.5789473684210527,1.39067861227602,2.001821862348178
"+NumPullRequests, +Size, -WordsPerComment, +WordsInDiscussion","+NumPullRequests, -WordsPerComment, +WordsInDiscussion",+Size,0.012953190322801728,0.010752688172043012,0.619672131147541,0.5087719298245614,1.3234244826659503,1.7591767881241565
"+NumPullRequests, +Size, HighHunksCount, +WordsInDiscussion","+NumPullRequests, HighHunksCount, +WordsInDiscussion",+Size,0.013158796518401754,,0.6931407942238268,,1.4803304052283164,
"+NumPullRequests, +Size, LowChangeSet, +WordsInDiscussion","+NumPullRequests, LowChangeSet, +WordsInDiscussion",+Size,0.01302172572133507,,0.662020905923345,,1.4138681262189003,
"+NumPullRequests, +Size, MajorContributor, +WordsInDiscussion","+NumPullRequests, MajorContributor, +WordsInDiscussion",+Size,0.03186896031800425,0.02632554690396737,0.667144906743185,0.4930555555555555,1.4248113779698206,1.7048344017094015
"+WordsPerComment, +NumPullRequests, +Size, MajorContributor","+WordsPerComment, +NumPullRequests, MajorContributor",+Size,0.010965663765334796,0.014089729328883945,0.6866952789699572,0.5428571428571428,1.4665648149078814,1.8770329670329666
"+NumPullRequests, +Size, -WordsPerComment, MajorContributor","+NumPullRequests, MajorContributor, -WordsPerComment",+Size,0.01110273456240148,,0.6835443037974684,,1.4598353244597282,
"+NumPullRequests, +Size, HighHunksCount, MajorContributor","+NumPullRequests, MajorContributor, HighHunksCount",+Size,0.02604345144267014,0.011865035224323322,0.7169811320754716,0.4266666666666667,1.5312458574521675,1.4752820512820513
"+NumPullRequests, +Size, LowChangeSet, LowCodeChurn","+NumPullRequests, LowChangeSet, LowCodeChurn",+Size,0.01720238503186896,,0.579676674364896,,1.2380067850787762,
"+NumPullRequests, +Size, LowChangeSet, MajorContributor","+NumPullRequests, LowChangeSet, MajorContributor",+Size,0.020697690357069427,0.011123470522803115,0.668141592920354,0.49180327868852464,1.4269399856997784,1.7005044136191678
"+NumPullRequests, +Size, MajorContributor, LowCodeChurn","+NumPullRequests, MajorContributor, LowCodeChurn",+Size,0.014323898293468576,,0.5971428571428571,,1.275309049849448,
"-Cohesion, +NumPullRequests, MajorContributor, HighHunksCount","+NumPullRequests, MajorContributor, HighHunksCount",-Cohesion,0.013364402714001782,,0.3679245283018868,,1.9084204736767971,
"+WordsPerComment, +Size, LowChangeSet, +WordsInDiscussion","+WordsPerComment, LowChangeSet, +WordsInDiscussion",+Size,0.010622986772668083,,0.6300813008130082,,1.3456551903048306,
"+WordsPerComment, +Size, LowCodeChurn, +WordsInDiscussion","+WordsPerComment, LowCodeChurn, +WordsInDiscussion",+Size,0.01028030978000137,,0.5836575875486381,,1.2465087616982111,
"+WordsPerComment, +Size, MajorContributor, +WordsInDiscussion","+WordsPerComment, MajorContributor, +WordsInDiscussion",+Size,0.02439860187786992,0.021134593993325918,0.6357142857142857,0.5181818181818182,1.3576854717296756,1.7917132867132866
"+WordsPerComment, +Size, MinorContributor, +WordsInDiscussion","+WordsPerComment, MinorContributor, +WordsInDiscussion",+Size,0.010965663765334796,0.020763811642565813,0.5594405594405595,0.5490196078431372,1.1947888177396375,1.8983408748114627
"-WordsPerComment, +Size, HighHunksCount, +WordsInDiscussion","-WordsPerComment, HighHunksCount, +WordsInDiscussion",+Size,0.010143238982934686,,0.6757990867579908,,1.443293980516078,
"-WordsPerComment, +Size, LowChangeSet, +WordsInDiscussion","-WordsPerComment, LowChangeSet, +WordsInDiscussion",+Size,0.012610513330135015,,0.6258503401360543,,1.3366191910019276,
"-WordsPerComment, +Size, MajorContributor, +WordsInDiscussion","-WordsPerComment, MajorContributor, +WordsInDiscussion",+Size,0.02693441162360359,,0.6338709677419354,,1.353748725164312,
"+Size, HighHunksCount, +WordsInDiscussion, MajorContributor","MajorContributor, HighHunksCount, +WordsInDiscussion",+Size,0.022342539921869645,,0.6950959488272922,,1.4845059996105125,
"+Size, LowCodeChurn, LowChangeSet, +WordsInDiscussion","LowChangeSet, LowCodeChurn, +WordsInDiscussion",+Size,0.018778699198135837,,0.594360086767896,,1.2693659288686139,
"+Size, LowChangeSet, +WordsInDiscussion, MajorContributor","LowChangeSet, MajorContributor, +WordsInDiscussion",+Size,0.022548146117469674,,0.6714285714285714,,1.4339599364335898,
"+Size, LowCodeChurn, MajorContributor, +WordsInDiscussion","LowCodeChurn, MajorContributor, +WordsInDiscussion",+Size,0.017339455828935646,,0.6009501187648456,,1.283440161431186,
"-Cohesion, +Size, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount","-Cohesion, +Size",0.01583167706120211,,0.35538461538461535,,2.4846271792414583,
"-Cohesion, +Size, ExtractionRefactoring, LowChangeSet","LowChangeSet, ExtractionRefactoring","-Cohesion, +Size",0.010074703584401344,,0.38684210526315793,,2.7045582931934535,
"-Cohesion, +Size, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor","-Cohesion, +Size",0.020355013364402715,,0.33826879271070615,,2.3649640414192206,
"-WordsPerComment, +Size, LowChangeSet, MajorContributor","-WordsPerComment, LowChangeSet, MajorContributor",+Size,0.010348845178534714,,0.668141592920354,,1.4269399856997784,
"LowChangeSet, +Size, ExtractionRefactoring, HighHunksCount","LowChangeSet, ExtractionRefactoring, HighHunksCount",+Size,0.014803646083201973,,0.8640000000000001,,1.8452318501170963,
"+Size, ExtractionRefactoring, HighHunksCount, MajorContributor","MajorContributor, ExtractionRefactoring, HighHunksCount",+Size,0.031183606332670824,,0.7422512234910278,,1.585214812932902,
"+Size, ExtractionRefactoring, LowChangeSet, LowCodeChurn","LowChangeSet, ExtractionRefactoring, LowCodeChurn",+Size,0.012336371736001646,,0.9230769230769231,,1.971401549270402,
"+Size, ExtractionRefactoring, LowChangeSet, MajorContributor","LowChangeSet, ExtractionRefactoring, MajorContributor",+Size,0.02056061956000274,,0.9009009009009008,,1.9240405510897314,
"+Size, ExtractionRefactoring, MajorContributor, LowCodeChurn","ExtractionRefactoring, MajorContributor, LowCodeChurn",+Size,0.011513946953601535,,0.9333333333333332,,1.9933060109289618,
"HighChangeSet, HighHunksCount, +Size, HighCodeChurn","HighChangeSet, HighHunksCount, HighCodeChurn",+Size,0.012816119525735041,,0.4047619047619047,,0.8644439333110293,
"HighChangeSet, +Size, HighHunksCount, MajorContributor","HighChangeSet, MajorContributor, HighHunksCount",+Size,0.013295867315468439,,0.4217391304347826,,0.9007019397210061,
"HighHunksCount, +Size, HighCodeChurn, MajorContributor","HighHunksCount, MajorContributor, HighCodeChurn",+Size,0.02741415941333699,,0.5050505050505051,,1.0786287937927284,
"+Size, LowChangeSet, HighHunksCount, LowCodeChurn","LowChangeSet, HighHunksCount, LowCodeChurn",+Size,0.02576930984853677,,0.6714285714285714,,1.4339599364335898,
"+Size, LowChangeSet, HighHunksCount, MajorContributor","LowChangeSet, HighHunksCount, MajorContributor",+Size,0.05284079226920704,0.017797552836484983,0.7287334593572778,0.6233766233766234,1.5563451266806267,2.1554445554445554
"+Size, HighHunksCount, LowCodeChurn, MajorContributor","MajorContributor, HighHunksCount, LowCodeChurn",+Size,0.02446713727640326,,0.6932038834951456,,1.4804651440394716,
"+Size, LowChangeSet, LowCodeChurn, MajorContributor","LowChangeSet, MajorContributor, LowCodeChurn",+Size,0.09252278802001233,0.03225806451612903,0.5599336374948154,0.45077720207253885,1.1958418771497148,1.5586488640892784
"MinorContributor, +Size, LowChangeSet, LowCodeChurn","LowChangeSet, MinorContributor, LowCodeChurn",+Size,0.02748269481187033,0.014460511679644048,0.45568181818181813,0.39,0.973192829199489,1.3485
"-Cohesion, MajorContributor, HighHunksCount, +WordsInDiscussion","MajorContributor, HighHunksCount, +WordsInDiscussion",-Cohesion,0.012130765540401618,,0.3773987206823028,,1.9575630051459223,
"-Cohesion, MajorContributor, ExtractionRefactoring, HighHunksCount","MajorContributor, ExtractionRefactoring, HighHunksCount",-Cohesion,0.019601123980535946,,0.466557911908646,,2.4200307474792226,
"-Cohesion, LowChangeSet, HighHunksCount, MajorContributor","LowChangeSet, HighHunksCount, MajorContributor",-Cohesion,0.023987389486669865,,0.33081285444234404,,1.7159226303477575,
"HighHunksCount, MajorContributor, -Size, HighCodeChurn","HighHunksCount, MajorContributor, HighCodeChurn",-Size,0.016448495648002194,0.02632554690396737,0.30303030303030304,0.48299319727891155,1.3638233039836987,2.0164592152650536
"+Size, +Coupling, HighHunksCount, +Complexity, +Contributor","HighHunksCount, +Contributor","+Complexity, +Coupling, +Size",0.020629154958536084,,0.3776662484316186,,1.9153730381876075,
"LowChangeSet, +Size, +Coupling, +Complexity, +Contributor","LowChangeSet, +Contributor","+Complexity, +Coupling, +Size",0.020766225755602767,,0.3073022312373225,,1.5585147222745124,
"+Size, MajorContributor, +Coupling, +Complexity, +Contributor","MajorContributor, +Contributor","+Complexity, +Coupling, +Size",0.03296552669453773,,0.5239651416122004,,2.6573428506303847,
"MajorContributor, +Coupling, HighHunksCount, +Complexity, +Contributor","MajorContributor, HighHunksCount, +Contributor","+Complexity, +Coupling",0.0177506682201357,,0.5128712871287129,,2.5289979555576374,
"LowChangeSet, MajorContributor, +Coupling, +Complexity, +Contributor","LowChangeSet, MajorContributor, +Contributor","+Complexity, +Coupling",0.012130765540401618,,0.597972972972973,,2.9486392864645654,
"+NumPullRequests, +Size, MajorContributor, +Complexity, +Contributor","+NumPullRequests, MajorContributor, +Contributor","+Complexity, +Size",0.010348845178534714,,0.7156398104265402,,2.648883935548871,
"-Cohesion, +Size, MajorContributor, +Complexity, +Contributor","MajorContributor, +Contributor","-Cohesion, +Complexity, +Size",0.02028647796586937,,0.32244008714596945,,2.765857326012252,
"+Size, MajorContributor, HighHunksCount, +Complexity, +Contributor","MajorContributor, HighHunksCount, +Contributor","+Complexity, +Size",0.02104036734973614,,0.607920792079208,,2.2501705421683726,
"LowChangeSet, +Size, LowCodeChurn, +Complexity, +Contributor","LowChangeSet, LowCodeChurn, +Contributor","+Complexity, +Size",0.01555753546706874,,0.31010928961748635,,1.1478449124324566,
"LowChangeSet, +Size, MajorContributor, +Complexity, +Contributor","LowChangeSet, MajorContributor, +Contributor","+Complexity, +Size",0.015146323075868686,,0.7466216216216216,,2.7635606496907865,
"-Cohesion, MajorContributor, HighHunksCount, +Complexity, +Contributor","MajorContributor, HighHunksCount, +Contributor","-Cohesion, +Complexity",0.012336371736001646,,0.3564356435643565,,2.9803739113166334,
"+NumPullRequests, +Size, +Coupling, HighHunksCount, +Complexity","+NumPullRequests, HighHunksCount","+Complexity, +Coupling, +Size",0.01610581865533548,,0.3700787401574803,,1.876892213290857,
"+NumPullRequests, +Size, MajorContributor, +Coupling, +Complexity","+NumPullRequests, MajorContributor","+Complexity, +Coupling, +Size",0.032554314303337675,,0.3457059679767103,,1.7532832042920334,
"+NumPullRequests, MajorContributor, +Coupling, +Complexity, +WordsInDiscussion","+NumPullRequests, MajorContributor, +WordsInDiscussion","+Complexity, +Coupling",0.01740799122746899,,0.36441893830703015,,1.7969708444872852,
"+NumPullRequests, MajorContributor, +Coupling, HighHunksCount, +Complexity","+NumPullRequests, MajorContributor, HighHunksCount","+Complexity, +Coupling",0.01610581865533548,,0.44339622641509435,,2.186412416229348,
"LowChangeSet, +NumPullRequests, MajorContributor, +Coupling, +Complexity","+NumPullRequests, LowChangeSet, MajorContributor","+Complexity, +Coupling",0.011308340758001507,,0.3650442477876106,,1.8000542816725331,
"+Size, +Coupling, HighHunksCount, +Complexity, +WordsInDiscussion","HighHunksCount, +WordsInDiscussion","+Complexity, +Coupling, +Size",0.013364402714001782,,0.370722433460076,,1.8801567697657173,
"+Size, MajorContributor, +Coupling, +Complexity, +WordsInDiscussion","MajorContributor, +WordsInDiscussion","+Complexity, +Coupling, +Size",0.03022411075320403,,0.3026767330130405,,1.5350560345475404,
"+Size, MajorContributor, +Coupling, +WordsPerComment, +Complexity","+WordsPerComment, MajorContributor","+Complexity, +Coupling, +Size",0.011513946953601535,,0.3,,1.5214807090719498,
"+Size, MajorContributor, +Coupling, +Complexity, -WordsPerComment","-WordsPerComment, MajorContributor","+Complexity, +Coupling, +Size",0.012884654924268385,,0.3032258064516129,,1.5378407166963795,
"+Size, +Coupling, HighHunksCount, +Complexity, ExtractionRefactoring","ExtractionRefactoring, HighHunksCount","+Complexity, +Coupling, +Size",0.01829895140840244,,0.4107692307692308,,2.083258201652362,
"LowChangeSet, +Size, +Coupling, +Complexity, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring","+Complexity, +Coupling, +Size",0.011788088547734905,,0.4526315789473684,,2.2955673856173275,
"+Size, MajorContributor, +Coupling, +Complexity, ExtractionRefactoring","ExtractionRefactoring, MajorContributor","+Complexity, +Coupling, +Size",0.023096429305736414,,0.3838268792710706,,1.946617308114074,
"LowChangeSet, +Size, +Coupling, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount","+Complexity, +Coupling, +Size",0.031183606332670824,,0.37448559670781895,,1.899242037387482,
"+Size, MajorContributor, +Coupling, HighHunksCount, +Complexity","MajorContributor, HighHunksCount","+Complexity, +Coupling, +Size",0.07593722157494345,,0.3337349397590361,,1.6925709092888759,
"MajorContributor, +Coupling, +WordsPerComment, +Complexity, +WordsInDiscussion","+WordsPerComment, MajorContributor, +WordsInDiscussion","+Complexity, +Coupling",0.011788088547734905,,0.3071428571428571,,1.514539178293825,
"MajorContributor, +Coupling, +Complexity, -WordsPerComment, +WordsInDiscussion","-WordsPerComment, MajorContributor, +WordsInDiscussion","+Complexity, +Coupling",0.013158796518401754,,0.3096774193548387,,1.527037251032934,
"MajorContributor, +Coupling, HighHunksCount, +Complexity, +WordsInDiscussion","MajorContributor, HighHunksCount, +WordsInDiscussion","+Complexity, +Coupling",0.013227331916935097,,0.41151385927505335,,2.0291986213863815,
"LowChangeSet, MajorContributor, +Coupling, +Complexity, +WordsInDiscussion","LowChangeSet, MajorContributor, +WordsInDiscussion","+Complexity, +Coupling",0.01110273456240148,,0.33061224489795915,,1.630268085605313,
"MajorContributor, +Coupling, HighHunksCount, +Complexity, ExtractionRefactoring","MajorContributor, ExtractionRefactoring, HighHunksCount","+Complexity, +Coupling",0.01836748680693578,,0.4371941272430669,,2.1558295067940483,
"LowChangeSet, MajorContributor, +Coupling, +Complexity, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, MajorContributor","+Complexity, +Coupling",0.010760057569734768,,0.47147147147147145,,2.324853072064968,
"LowChangeSet, LowCodeChurn, +Coupling, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount, LowCodeChurn","+Complexity, +Coupling",0.01165101775066822,,0.30357142857142855,,1.4969282576159897,
"LowChangeSet, MajorContributor, +Coupling, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount, MajorContributor","+Complexity, +Coupling",0.03042971694880406,,0.41965973534971646,,2.0693664070590443,
"MajorContributor, LowCodeChurn, +Coupling, HighHunksCount, +Complexity","MajorContributor, HighHunksCount, LowCodeChurn","+Complexity, +Coupling",0.011445411555068192,,0.32427184466019415,,1.5990032056224714,
"+NumPullRequests, +Size, MajorContributor, +Complexity, +WordsInDiscussion","+NumPullRequests, MajorContributor, +WordsInDiscussion","+Complexity, +Size",0.02186279213213625,,0.4576757532281205,,1.694050460515349,
"+NumPullRequests, +Size, MajorContributor, HighHunksCount, +Complexity","+NumPullRequests, MajorContributor, HighHunksCount","+Complexity, +Size",0.019464053183469263,,0.5358490566037736,,1.9834027358969204,
"LowChangeSet, +NumPullRequests, +Size, MajorContributor, +Complexity","+NumPullRequests, LowChangeSet, MajorContributor","+Complexity, +Size",0.01411829209786855,,0.4557522123893805,,1.6869306268324331,
"+Size, MajorContributor, +WordsPerComment, +Complexity, +WordsInDiscussion","+WordsPerComment, MajorContributor, +WordsInDiscussion","+Complexity, +Size",0.015077787677335345,,0.39285714285714285,,1.4541295209103429,
"+Size, MajorContributor, +Complexity, -WordsPerComment, +WordsInDiscussion","-WordsPerComment, MajorContributor, +WordsInDiscussion","+Complexity, +Size",0.017133849633335616,,0.4032258064516129,,1.4925083059197066,
"+Size, MajorContributor, HighHunksCount, +Complexity, +WordsInDiscussion","MajorContributor, HighHunksCount, +WordsInDiscussion","+Complexity, +Size",0.01665410184360222,,0.5181236673773988,,1.9177936150947807,
"LowChangeSet, +Size, MajorContributor, +Complexity, +WordsInDiscussion","LowChangeSet, MajorContributor, +WordsInDiscussion","+Complexity, +Size",0.014598039887601947,,0.4346938775510204,,1.608984872487808,
"-Cohesion, +Size, HighHunksCount, +Complexity, ExtractionRefactoring","ExtractionRefactoring, HighHunksCount","-Cohesion, +Complexity, +Size",0.013912685902268521,,0.3123076923076923,,2.678942703387148,
"LowChangeSet, +Size, HighHunksCount, +Complexity, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, HighHunksCount","+Complexity, +Size",0.011582482352134878,,0.6760000000000002,,2.5021603247082704,
"+Size, MajorContributor, HighHunksCount, +Complexity, ExtractionRefactoring","MajorContributor, ExtractionRefactoring, HighHunksCount","+Complexity, +Size",0.02494688506613666,,0.5938009787928222,,2.1979071744206164,
"LowChangeSet, +Size, MajorContributor, +Complexity, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, MajorContributor","+Complexity, +Size",0.01555753546706874,,0.6816816816816816,,2.5231906183199944,
"+Size, HighCodeChurn, MajorContributor, HighHunksCount, +Complexity","HighHunksCount, MajorContributor, HighCodeChurn","+Complexity, +Size",0.017065314234802276,,0.31439393939393945,,1.1637042033731533,
"LowChangeSet, +Size, LowCodeChurn, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount, LowCodeChurn","+Complexity, +Size",0.01583167706120211,,0.4125,,1.52683599695586,
"LowChangeSet, +Size, MajorContributor, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount, MajorContributor","+Complexity, +Size",0.03817421698307176,0.011123470522803115,0.5264650283553876,0.38961038961038963,1.9486685004397413,5.741962955077709
"+Size, MajorContributor, LowCodeChurn, HighHunksCount, +Complexity","MajorContributor, HighHunksCount, LowCodeChurn","+Complexity, +Size",0.01583167706120211,,0.4485436893203884,,1.6602488510587994,
"LowChangeSet, +Size, MajorContributor, LowCodeChurn, +Complexity","LowChangeSet, MajorContributor, LowCodeChurn","+Complexity, +Size",0.055170995819340686,,0.3338863542098714,,1.235853829090876,
"-Cohesion, MajorContributor, HighHunksCount, +Complexity, ExtractionRefactoring","MajorContributor, ExtractionRefactoring, HighHunksCount","-Cohesion, +Complexity",0.01411829209786855,,0.3360522022838499,,2.809935635257108,
"LowChangeSet, MajorContributor, HighHunksCount, +Complexity, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, HighHunksCount, MajorContributor",+Complexity,0.011308340758001507,,0.717391304347826,,2.539412062527688,
"LowChangeSet, MajorContributor, LowCodeChurn, HighHunksCount, +Complexity","LowChangeSet, HighHunksCount, LowCodeChurn, MajorContributor",+Complexity,0.015077787677335345,,0.4761904761904762,,1.6856126244772534,
"+Size, MajorContributor, +Coupling, HighHunksCount, +Contributor","MajorContributor, HighHunksCount, +Contributor","+Coupling, +Size",0.020492084161469398,,0.592079207920792,,2.1346745052563074,
"LowChangeSet, +Size, LowCodeChurn, +Coupling, +Contributor","LowChangeSet, LowCodeChurn, +Contributor","+Coupling, +Size",0.0177506682201357,,0.35382513661202186,,1.2756764438611343,
"LowChangeSet, +Size, MajorContributor, +Coupling, +Contributor","LowChangeSet, MajorContributor, +Contributor","+Coupling, +Size",0.01302172572133507,,0.6418918918918919,,2.3142684938459586,
"LowChangeSet, +Size, +Coupling, MinorContributor, +Contributor","LowChangeSet, MinorContributor, +Contributor","+Coupling, +Size",0.015077787677335345,,0.31884057971014496,,1.1495435874847355,
"-Cohesion, MajorContributor, +Coupling, HighHunksCount, +Contributor","MajorContributor, HighHunksCount, +Contributor","-Cohesion, +Coupling",0.011582482352134878,,0.33465346534653473,,3.178990047442245,
"LowChangeSet, LowCodeChurn, +Coupling, MinorContributor, +Contributor","LowChangeSet, MinorContributor, LowCodeChurn, +Contributor",+Coupling,0.016517031046535537,,0.4009983361064892,,1.1418748481908243,
"-Cohesion, +Size, MajorContributor, HighHunksCount, +Contributor","MajorContributor, HighHunksCount, +Contributor","-Cohesion, +Size",0.013295867315468439,,0.38415841584158417,,2.685795613581483,
"LowChangeSet, +Size, LowCodeChurn, MinorContributor, +Contributor","LowChangeSet, MinorContributor, LowCodeChurn, +Contributor",+Size,0.019738194777602632,0.010011123470522803,0.4792013311148086,0.39705882352941174,1.0234231004531869,1.3729072398190043
"+NumPullRequests, +Size, +Coupling, +WordsPerComment, +WordsInDiscussion","+WordsPerComment, +NumPullRequests, +WordsInDiscussion","+Coupling, +Size",0.010485915975601398,,0.39534883720930236,,1.4253854419868868,
"+NumPullRequests, +Size, MajorContributor, +Coupling, +WordsInDiscussion","+NumPullRequests, MajorContributor, +WordsInDiscussion","+Coupling, +Size",0.021451579740936193,,0.44906743185078907,,1.6190617489831636,
"+NumPullRequests, +Size, MajorContributor, +Coupling, HighHunksCount","+NumPullRequests, MajorContributor, HighHunksCount","+Coupling, +Size",0.018778699198135837,,0.5169811320754717,,1.8639169009422307,
"LowChangeSet, +NumPullRequests, +Size, LowCodeChurn, +Coupling","+NumPullRequests, LowChangeSet, LowCodeChurn","+Coupling, +Size",0.010143238982934686,,0.3418013856812933,,1.2323261720968002,
"LowChangeSet, +NumPullRequests, +Size, MajorContributor, +Coupling","+NumPullRequests, LowChangeSet, MajorContributor","+Coupling, +Size",0.013570008909601809,,0.4380530973451327,,1.5793508137788068,
"+Size, MajorContributor, +Coupling, +WordsPerComment, +WordsInDiscussion","+WordsPerComment, MajorContributor, +WordsInDiscussion","+Coupling, +Size",0.016585566445068877,0.01260659992584353,0.4321428571428571,0.3090909090909091,1.558042112323061,2.5969413763806286
"+Size, MajorContributor, +Coupling, -WordsPerComment, +WordsInDiscussion","-WordsPerComment, MajorContributor, +WordsInDiscussion","+Coupling, +Size",0.017613597423069016,,0.41451612903225804,,1.494490941119268,
"+Size, MajorContributor, +Coupling, HighHunksCount, +WordsInDiscussion","MajorContributor, HighHunksCount, +WordsInDiscussion","+Coupling, +Size",0.015420464670002056,,0.4797441364605544,,1.7296631319733011,
"LowChangeSet, +Size, LowCodeChurn, +Coupling, +WordsInDiscussion","LowChangeSet, LowCodeChurn, +WordsInDiscussion","+Coupling, +Size",0.01055445137413474,,0.33405639913232105,,1.2044025005534214,
"LowChangeSet, +Size, MajorContributor, +Coupling, +WordsInDiscussion","LowChangeSet, MajorContributor, +WordsInDiscussion","+Coupling, +Size",0.01411829209786855,,0.4204081632653061,,1.5157340030155873,
"+Size, MajorContributor, +Coupling, HighHunksCount, ExtractionRefactoring","MajorContributor, ExtractionRefactoring, HighHunksCount","+Coupling, +Size",0.019806730176135975,,0.4714518760195759,,1.6997663264150313,
"LowChangeSet, +Size, MajorContributor, +Coupling, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, MajorContributor","+Coupling, +Size",0.011856623946268248,,0.5195195195195195,,1.8730687692881909,
"LowChangeSet, +Size, LowCodeChurn, +Coupling, HighHunksCount","LowChangeSet, HighHunksCount, LowCodeChurn","+Coupling, +Size",0.015351929271468714,,0.39999999999999997,,1.44215468248085,
"LowChangeSet, +Size, MajorContributor, +Coupling, HighHunksCount","LowChangeSet, HighHunksCount, MajorContributor","+Coupling, +Size",0.03604961962853814,,0.4971644612476371,,1.7924701393783722,
"+Size, MajorContributor, LowCodeChurn, +Coupling, HighHunksCount","MajorContributor, HighHunksCount, LowCodeChurn","+Coupling, +Size",0.014598039887601947,,0.41359223300970877,,1.4911599386816556,
"LowChangeSet, +Size, MajorContributor, LowCodeChurn, +Coupling","LowChangeSet, MajorContributor, LowCodeChurn","+Coupling, +Size",0.051744225892673565,,0.3131480713396931,,1.129019893480964,
"LowChangeSet, MajorContributor, LowCodeChurn, +Coupling, HighHunksCount","LowChangeSet, HighHunksCount, LowCodeChurn, MajorContributor",+Coupling,0.01528339387293537,,0.48268398268398266,,1.374481262947305,
"+NumPullRequests, +Size, MajorContributor, +WordsPerComment, +WordsInDiscussion","+WordsPerComment, +NumPullRequests, MajorContributor, +WordsInDiscussion",+Size,0.010965663765334796,0.014089729328883945,0.6866952789699572,0.5428571428571428,1.4665648149078814,1.8770329670329666
"+NumPullRequests, +Size, MajorContributor, -WordsPerComment, +WordsInDiscussion","+NumPullRequests, MajorContributor, -WordsPerComment, +WordsInDiscussion",+Size,0.01110273456240148,,0.6835443037974684,,1.4598353244597282,
"+NumPullRequests, +Size, MajorContributor, HighHunksCount, +WordsInDiscussion","+NumPullRequests, MajorContributor, HighHunksCount, +WordsInDiscussion",+Size,0.011856623946268248,,0.7178423236514523,,1.5330850913931997,
"LowChangeSet, +NumPullRequests, +Size, MajorContributor, +WordsInDiscussion","+NumPullRequests, LowChangeSet, MajorContributor, +WordsInDiscussion",+Size,0.010348845178534714,,0.695852534562212,,1.4861218284246538,
"LowChangeSet, +NumPullRequests, +Size, MajorContributor, LowCodeChurn","+NumPullRequests, LowChangeSet, MajorContributor, LowCodeChurn",+Size,0.012130765540401618,,0.6167247386759582,,1.3171297807407651,
"LowChangeSet, +Size, MajorContributor, -WordsPerComment, +WordsInDiscussion","-WordsPerComment, LowChangeSet, MajorContributor, +WordsInDiscussion",+Size,0.010348845178534714,,0.668141592920354,,1.4269399856997784,
"LowChangeSet, +Size, MajorContributor, LowCodeChurn, +WordsInDiscussion","LowChangeSet, LowCodeChurn, MajorContributor, +WordsInDiscussion",+Size,0.013981221300801865,,0.6335403726708075,,1.3530426782259592,
"-Cohesion, +Size, MajorContributor, HighHunksCount, ExtractionRefactoring","MajorContributor, ExtractionRefactoring, HighHunksCount","-Cohesion, +Size",0.014872181481735317,,0.3539967373572594,,2.474924003248573,
"LowChangeSet, +Size, MajorContributor, HighHunksCount, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, HighHunksCount, MajorContributor",+Size,0.013775615105201837,,0.8739130434782608,,1.8664029884940434,
"LowChangeSet, +Size, MajorContributor, LowCodeChurn, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring, MajorContributor, LowCodeChurn",+Size,0.01028030978000137,,0.9316770186335404,,1.9897686444499396,
"HighChangeSet, +Size, HighCodeChurn, MajorContributor, HighHunksCount","HighChangeSet, HighHunksCount, MajorContributor, HighCodeChurn",+Size,0.012541977931601672,,0.4305882352941176,,0.9196008403361344,
"LowChangeSet, +Size, MajorContributor, LowCodeChurn, HighHunksCount","LowChangeSet, HighHunksCount, LowCodeChurn, MajorContributor",+Size,0.02220546912480296,,0.7012987012987013,,1.4977531250950455,
"+Size, MajorContributor, +Coupling, HighHunksCount, +Complexity, +Contributor","MajorContributor, HighHunksCount, +Contributor","+Complexity, +Coupling, +Size",0.01740799122746899,,0.5029702970297031,,2.5508653472229397,
"LowChangeSet, +Size, MajorContributor, +Coupling, +Complexity, +Contributor","LowChangeSet, MajorContributor, +Contributor","+Complexity, +Coupling, +Size",0.01192515934480159,,0.5878378378378378,,2.981279767776118,
"-Cohesion, +Size, MajorContributor, HighHunksCount, +Complexity, +Contributor","MajorContributor, HighHunksCount, +Contributor","-Cohesion, +Complexity, +Size",0.012062230141868274,,0.34851485148514855,,2.9895239259375677,
"+NumPullRequests, +Size, MajorContributor, +Coupling, +Complexity, +WordsInDiscussion","+NumPullRequests, MajorContributor, +WordsInDiscussion","+Complexity, +Coupling, +Size",0.016996778836268933,,0.3558106169296987,,1.8045299658050862,
