items,antecedent,consequent,support_low,support_high,confidence_low,confidence_high,lift_low,lift_high
"+WordsPerComment, +Complexity, LowCodeChurn","+WordsPerComment, LowCodeChurn",+Complexity,0.016975308641975308,0.013409961685823755,0.5188679245283019,0.3181818181818182,1.5770469751141634,1.7301136363636365
"+WordsPerComment, +Complexity, MajorContributor","+WordsPerComment, MajorContributor",+Complexity,0.05648148148148148,,0.357421875,,1.0863479127579738,
"-Cohesion, +Complexity, ExtractionRefactoring",ExtractionRefactoring,"-Cohesion, +Complexity",0.016975308641975308,,0.35947712418300654,,2.7404844290657437,
"+Complexity, -WordsPerComment, ExtractionRefactoring","-WordsPerComment, ExtractionRefactoring",+Complexity,0.010493827160493827,,0.5074626865671642,,1.5423818991347205,
"+Complexity, -WordsPerComment, HighHunksCount","-WordsPerComment, HighHunksCount",+Complexity,0.043209876543209874,0.02681992337164751,0.4034582132564841,0.34146341463414637,1.2262707419803083,1.856707317073171
"+Complexity, -WordsPerComment, LowChangeSet","-WordsPerComment, LowChangeSet",+Complexity,0.04814814814814815,0.01532567049808429,0.5435540069686412,0.42105263157894735,1.6520778448202604,2.289473684210526
"+Complexity, -WordsPerComment, LowCodeChurn","-WordsPerComment, LowCodeChurn",+Complexity,0.03611111111111111,,0.38999999999999996,,1.1853658536585365,
"+Complexity, -WordsPerComment, MajorContributor","-WordsPerComment, MajorContributor",+Complexity,0.10833333333333334,,0.3311320754716981,,1.0064427059364933,
"+Complexity, ExtractionRefactoring, HighHunksCount","ExtractionRefactoring, HighHunksCount",+Complexity,0.018827160493827162,,0.6630434782608696,,2.015254099029285,
"+Complexity, LowChangeSet, ExtractionRefactoring","LowChangeSet, ExtractionRefactoring",+Complexity,0.014506172839506172,,0.7230769230769231,,2.1977197286765766,
"+Complexity, ExtractionRefactoring, MajorContributor","ExtractionRefactoring, MajorContributor",+Complexity,0.025925925925925925,0.011494252873563218,0.6176470588235294,0.6666666666666666,1.877276238825737,3.625
"+Complexity, LowChangeSet, HighHunksCount","LowChangeSet, HighHunksCount",+Complexity,0.03364197530864198,0.019157088122605363,0.689873417721519,0.6666666666666666,2.0968010069584633,3.625
"+Complexity, HighHunksCount, LowCodeChurn","HighHunksCount, LowCodeChurn",+Complexity,0.013271604938271606,,0.5180722891566265,,1.574628721264043,
"+Complexity, MajorContributor, HighHunksCount","MajorContributor, HighHunksCount",+Complexity,0.09722222222222222,0.05938697318007663,0.41832669322709165,0.34444444444444444,1.271461994423806,1.8729166666666668
"+Complexity, RenameRefactoring, HighHunksCount","RenameRefactoring, HighHunksCount",+Complexity,0.016666666666666666,,0.5242718446601942,,1.5934716479352995,
"+Complexity, LowChangeSet, LowCodeChurn","LowChangeSet, LowCodeChurn",+Complexity,0.09506172839506173,0.0421455938697318,0.5,0.36065573770491804,1.5196998123827392,1.9610655737704918
"+Complexity, LowChangeSet, MajorContributor","LowChangeSet, MajorContributor",+Complexity,0.10246913580246914,0.05172413793103448,0.6125461254612545,0.5,1.8617724638784847,2.71875
"+Complexity, LowChangeSet, MinorContributor","LowChangeSet, MinorContributor",+Complexity,0.03981481481481482,,0.4479166666666667,,1.3613977485928708,
"+Complexity, MajorContributor, LowCodeChurn","MajorContributor, LowCodeChurn",+Complexity,0.0728395061728395,0.044061302681992334,0.43462246777163904,0.34328358208955223,1.320991365459766,1.8666044776119404
"+Complexity, MinorContributor, LowCodeChurn","MinorContributor, LowCodeChurn",+Complexity,0.03981481481481482,,0.38622754491017963,,1.173899855074092,
"+Complexity, RenameRefactoring, MajorContributor","RenameRefactoring, MajorContributor",+Complexity,0.020987654320987655,,0.5074626865671642,,1.5423818991347205,
"+Coupling, +NumPullRequests, +Contributor","+NumPullRequests, +Contributor",+Coupling,0.02654320987654321,,0.43654822335025384,,1.277702117122694,
"+Coupling, +Size, +Contributor",+Contributor,"+Coupling, +Size",0.055246913580246915,,0.31793960923623443,,1.2608620978279064,
"+Coupling, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Coupling,0.037654320987654324,,0.42068965517241386,,1.2312867956265772,
"+WordsPerComment, +Coupling, +Contributor","+WordsPerComment, +Contributor",+Coupling,0.013271604938271606,,0.3839285714285715,,1.123693379790941,
"+Coupling, -WordsPerComment, +Contributor","-WordsPerComment, +Contributor",+Coupling,0.022530864197530864,,0.453416149068323,,1.3270716558097257,
"+Coupling, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Coupling,0.013271604938271606,,0.36752136752136755,,1.0756722951844904,
"+Coupling, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Coupling,0.030864197530864196,,0.4219409282700422,,1.234949058351343,
"+Coupling, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Coupling,0.028395061728395062,,0.3898305084745763,,1.1409673418768087,
"+Coupling, MajorContributor, +Contributor","MajorContributor, +Contributor",+Coupling,0.025308641975308643,,0.5734265734265734,,1.6783216783216783,
"+Coupling, MinorContributor, +Contributor","MinorContributor, +Contributor",+Coupling,0.04351851851851852,,0.33571428571428574,,0.9825783972125436,
"+NumPullRequests, +Size, +Contributor","+NumPullRequests, +Contributor",+Size,0.03827160493827161,0.03639846743295019,0.6294416243654822,0.3064516129032258,1.4291456642916345,1.2900624349635796
"+Size, +WordsInDiscussion, +Contributor","+WordsInDiscussion, +Contributor",+Size,0.04537037037037037,,0.506896551724138,,1.150907377425513,
"+WordsPerComment, +Size, +Contributor","+WordsPerComment, +Contributor",+Size,0.016049382716049384,,0.46428571428571436,,1.0541595755330866,
"-WordsPerComment, +Size, +Contributor","-WordsPerComment, +Contributor",+Size,0.027469135802469135,,0.5527950310559006,,1.255119762173173,
"+Size, HighCodeChurn, +Contributor","HighCodeChurn, +Contributor",+Size,0.012345679012345678,,0.4395604395604395,,0.998020899912981,
"+Size, HighHunksCount, +Contributor","HighHunksCount, +Contributor",+Size,0.022222222222222223,0.022988505747126436,0.6153846153846154,0.41379310344827586,1.3972292598781737,1.7419354838709677
"+Size, LowChangeSet, +Contributor","LowChangeSet, +Contributor",+Size,0.047839506172839504,0.02490421455938697,0.6540084388185654,0.4193548387096774,1.484924556252384,1.7653485952133192
"+Size, LowCodeChurn, +Contributor","LowCodeChurn, +Contributor",+Size,0.04259259259259259,0.028735632183908046,0.5847457627118644,0.4054054054054054,1.3276638200325444,1.706625980819529
"+Size, MajorContributor, +Contributor","MajorContributor, +Contributor",+Size,0.03580246913580247,0.040229885057471264,0.8111888111888113,0.42857142857142855,1.8418022062030472,1.8041474654377878
"+Size, MinorContributor, +Contributor","MinorContributor, +Contributor",+Size,0.05771604938271605,,0.44523809523809527,,1.010912003203524,
"-Cohesion, HighHunksCount, +Contributor","HighHunksCount, +Contributor",-Cohesion,0.011111111111111112,,0.3076923076923077,,1.6450875856816451,
"-Cohesion, MajorContributor, +Contributor","MajorContributor, +Contributor",-Cohesion,0.015432098765432098,,0.34965034965034963,,1.8694177110018695,
"+Coupling, +NumPullRequests, +Size",+NumPullRequests,"+Coupling, +Size",0.08209876543209876,,0.3103850641773629,,1.2309028248894196,
"+Coupling, +NumPullRequests, +WordsInDiscussion","+NumPullRequests, +WordsInDiscussion",+Coupling,0.07037037037037037,,0.44015444015444016,,1.2882568980129956,
"+WordsPerComment, +Coupling, +NumPullRequests","+WordsPerComment, +NumPullRequests",+Coupling,0.022839506172839506,0.02681992337164751,0.46835443037974683,0.3111111111111111,1.3707934547699907,2.0820512820512818
"+Coupling, +NumPullRequests, -WordsPerComment","+NumPullRequests, -WordsPerComment",+Coupling,0.04197530864197531,,0.4331210191082802,,1.2676712754388688,
"+Coupling, +NumPullRequests, HighCodeChurn","+NumPullRequests, HighCodeChurn",+Coupling,0.020370370370370372,,0.45833333333333337,,1.3414634146341464,
"+Coupling, +NumPullRequests, HighHunksCount","+NumPullRequests, HighHunksCount",+Coupling,0.0345679012345679,,0.4426877470355731,,1.2956714547382628,
"+Coupling, +NumPullRequests, LowChangeSet","+NumPullRequests, LowChangeSet",+Coupling,0.03981481481481482,,0.47601476014760147,,1.3932139321393213,
"+Coupling, +NumPullRequests, LowCodeChurn","+NumPullRequests, LowCodeChurn",+Coupling,0.02962962962962963,,0.3902439024390244,,1.1421772754312909,
"+Coupling, +NumPullRequests, MajorContributor","+NumPullRequests, MajorContributor",+Coupling,0.08611111111111111,,0.4386792452830188,,1.2839392544868844,
"+Coupling, +NumPullRequests, MinorContributor","+NumPullRequests, MinorContributor",+Coupling,0.022222222222222223,,0.3257918552036199,,0.9535371371813266,
"+Coupling, +Size, ExtractionRefactoring",ExtractionRefactoring,"+Coupling, +Size",0.018518518518518517,,0.39215686274509803,,1.555187558499532,
"+Coupling, +Size, LowChangeSet",LowChangeSet,"+Coupling, +Size",0.09969135802469135,,0.38915662650602406,,1.5432894368170356,
"+Coupling, +Size, LowCodeChurn",LowCodeChurn,"+Coupling, +Size",0.08179012345679013,,0.30216647662485746,,1.198310139858676,
"+WordsPerComment, +Coupling, +WordsInDiscussion","+WordsPerComment, +WordsInDiscussion",+Coupling,0.07438271604938272,,0.35703703703703704,,1.0449864498644987,
"+Coupling, -WordsPerComment, +WordsInDiscussion","-WordsPerComment, +WordsInDiscussion",+Coupling,0.1404320987654321,,0.35135135135135137,,1.028345418589321,
"+Coupling, ExtractionRefactoring, +WordsInDiscussion","ExtractionRefactoring, +WordsInDiscussion",+Coupling,0.016358024691358025,0.011494252873563218,0.5,0.6000000000000001,1.4634146341463414,4.015384615384615
"+Coupling, HighCodeChurn, +WordsInDiscussion","HighCodeChurn, +WordsInDiscussion",+Coupling,0.04814814814814815,,0.304093567251462,,0.8900299529311083,
"+Coupling, HighHunksCount, +WordsInDiscussion","HighHunksCount, +WordsInDiscussion",+Coupling,0.07438271604938272,,0.4235500878734622,,1.2396587937759869,
"+Coupling, LowChangeSet, +WordsInDiscussion","LowChangeSet, +WordsInDiscussion",+Coupling,0.0595679012345679,,0.4519906323185012,,1.322899411663906,
"+Coupling, LowCodeChurn, +WordsInDiscussion","LowCodeChurn, +WordsInDiscussion",+Coupling,0.05,,0.36986301369863017,,1.0825258937520883,
"+Coupling, MajorContributor, +WordsInDiscussion","MajorContributor, +WordsInDiscussion",+Coupling,0.18024691358024691,,0.36205827650340977,,1.0596827604977848,
"+Coupling, MinorContributor, +WordsInDiscussion","MinorContributor, +WordsInDiscussion",+Coupling,0.04197530864197531,,0.3269230769230769,,0.9568480300187617,
"+Coupling, RenameRefactoring, +WordsInDiscussion","RenameRefactoring, +WordsInDiscussion",+Coupling,0.014506172839506172,,0.4351851851851852,,1.2737127371273713,
"+WordsPerComment, +Coupling, HighCodeChurn","+WordsPerComment, HighCodeChurn",+Coupling,0.020987654320987655,,0.31775700934579443,,0.9300205151584227,
